make_model,location,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Renault Megane,Netherlands,16290.0,Station wagon,Used,Yes,117244.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,5,1287.0,Yes,Cloth,2.0,efficient,4.0,81.0,3.7,Premium,Plus,Safety Premium Package
Renault Clio,Netherlands,9900.0,Station wagon,Used,Yes,45600.0,Manual,Diesel,Dealer,1461.0,5.0,82.0,Front,2,1096.0,No,Cloth,3.0,efficient,7.0,66.0,3.1,Premium,Standard,Safety Premium Package
Renault Megane,Italy,16970.0,Station wagon,Used,Yes,49909.0,Automatic,Diesel,Dealer,1461.0,6.0,95.0,Front,3,1287.0,No,Cloth,2.0,efficient,5.0,81.0,3.7,Standard,Standard,Safety Premium Plus Package
Renault Clio,Italy,13900.0,Station wagon,Used,Yes,62534.0,Manual,Diesel,Dealer,1461.0,5.0,108.0,Front,1,1063.0,No,Cloth,2.0,efficient,3.0,55.0,4.1,Standard,Standard,Safety Premium Package
Renault Clio,Belgium,14950.0,Station wagon,Used,Yes,24424.0,Manual,Benzine,Dealer,898.0,5.0,118.0,Front,2,1063.0,Yes,Cloth,1.0,unefficient,2.0,57.0,5.2,Premium,Plus,Safety Premium Package
Renault Megane,Netherlands,15990.0,Station wagon,Used,Yes,83715.0,Manual,Benzine,Dealer,1198.0,6.0,119.0,Front,3,1268.0,No,Cloth,2.0,efficient,5.0,96.0,5.4,Standard,Plus,Safety Premium Package
Renault Megane,Netherlands,15950.0,Station wagon,Used,Yes,130439.0,Manual,Benzine,Dealer,1330.0,6.0,124.0,Front,2,1262.0,No,Cloth,2.0,unefficient,3.0,85.0,5.4,Premium,Plus,Safety Premium Package
Renault Megane,Germany,30990.0,Station wagon,Demonstration,No,6000.0,Automatic,Diesel,Dealer,1461.0,6.0,139.0,Front,5,1287.0,Yes,Cloth,1.0,efficient,0.0,85.0,4.1,Premium,Plus,Safety Premium Package
Renault Megane,Italy,16970.0,Station wagon,Used,Yes,49909.0,Automatic,Diesel,Dealer,1461.0,6.0,95.0,Front,3,1287.0,No,Cloth,1.0,efficient,5.0,81.0,3.7,Standard,Standard,Safety Premium Plus Package
Renault Megane,Italy,16970.0,Station wagon,Used,Yes,49909.0,Automatic,Diesel,Dealer,1461.0,6.0,95.0,Front,3,1287.0,No,Cloth,1.0,efficient,5.0,81.0,3.7,Standard,Standard,Safety Premium Plus Package
Renault Megane,Netherlands,18450.0,Station wagon,Used,No,72035.0,Manual,Benzine,Dealer,1330.0,6.0,125.0,Front,1,1262.0,Yes,Cloth,1.0,unefficient,3.0,104.0,5.6,Premium,Standard,Safety Premium Package
Renault Clio,Netherlands,9925.0,Station wagon,Used,No,117375.0,Manual,Diesel,Dealer,1461.0,5.0,82.0,Front,1,1096.0,No,Cloth,3.0,efficient,7.0,66.0,3.1,Standard,Standard,Safety Premium Package
Renault Clio,Netherlands,11450.0,Station wagon,Used,Yes,115060.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,3,1063.0,No,Cloth,2.0,unefficient,5.0,66.0,4.6,Premium,Plus,Safety Premium Package
Renault Clio,Netherlands,12950.0,Station wagon,Used,Yes,92246.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,2,1063.0,No,Cloth,2.0,efficient,3.0,66.0,4.6,Premium,Plus,Safety Premium Package
Renault Megane,Spain,18490.0,Station wagon,Used,No,29244.0,Manual,Benzine,Dealer,1332.0,6.0,120.0,Front,1,1287.0,No,Cloth,2.0,unefficient,3.0,103.0,5.4,Standard,Standard,Safety Premium Package
Renault Megane,France,12590.0,Station wagon,Used,No,93614.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,1,1287.0,No,Cloth,4.0,unefficient,3.0,81.0,3.7,Standard,Standard,Safety Premium Package
Renault Megane,Netherlands,18290.0,Station wagon,Used,Yes,78229.0,Manual,Benzine,Dealer,1198.0,6.0,119.0,Front,5,1276.0,No,Cloth,2.0,efficient,5.0,96.0,5.4,Standard,Plus,Safety Premium Package
Renault Megane,Netherlands,14490.0,Station wagon,Used,Yes,125160.0,Manual,Benzine,Dealer,1330.0,6.0,118.0,Front,3,1279.0,No,Cloth,2.0,efficient,4.0,85.0,5.4,Premium,Plus,Safety Premium Package
Renault Megane,Netherlands,15590.0,Station wagon,Used,Yes,103981.0,Manual,Benzine,Dealer,1332.0,6.0,118.0,Front,1,1279.0,No,Cloth,2.0,efficient,4.0,85.0,5.4,Standard,Standard,Safety Premium Package
Renault Megane,France,16188.0,Station wagon,Used,No,69200.0,Manual,Benzine,Dealer,1197.0,6.0,120.0,Front,1,1287.0,Yes,Cloth,2.0,efficient,5.0,97.0,5.4,Standard,Plus,Safety Premium Package
Renault Clio,Italy,8590.0,Station wagon,Used,No,131000.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,1,1255.0,No,Cloth,1.0,efficient,8.0,66.0,3.7,Standard,Standard,Safety Premium Package
Renault Megane,Spain,23880.0,Station wagon,Used,Yes,22796.0,Automatic,Diesel,Dealer,1749.0,6.0,95.0,Front,2,1501.0,No,Cloth,1.0,unefficient,2.0,110.0,4.7,Premium,Plus,Safety Premium Package
Renault Megane,Netherlands,16450.0,Station wagon,Used,No,68065.0,Automatic,Benzine,Dealer,1332.0,7.0,117.0,Front,5,1294.0,Yes,Cloth,2.0,efficient,4.0,103.0,5.4,Premium,Standard,Safety Premium Package
Renault Megane,Italy,12490.0,Station wagon,Used,Yes,32500.0,Manual,Benzine,Dealer,1198.0,6.0,120.0,Front,2,1291.0,No,Cloth,1.0,efficient,6.0,74.0,5.4,Standard,Plus,Safety Premium Package
Renault Clio,Netherlands,11950.0,Station wagon,Used,Yes,92923.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,3,1063.0,Yes,Cloth,1.0,efficient,4.0,66.0,4.6,Premium,Plus,Safety Premium Package
Renault Megane,Germany,31490.0,Station wagon,Demonstration,No,4500.0,Automatic,Diesel,Dealer,1461.0,6.0,104.0,Front,5,1287.0,Yes,Cloth,1.0,efficient,0.0,85.0,4.0,Premium,Plus,Safety Premium Package
Renault Megane,Austria,6490.0,Station wagon,Used,Yes,135205.0,Manual,Benzine,Dealer,1598.0,6.0,120.0,Front,1,1321.0,No,Cloth,2.0,efficient,11.0,81.0,5.4,Standard,Standard,Safety Premium Package
Renault Megane,France,14390.0,Station wagon,Used,No,83366.0,Automatic,Diesel,Dealer,1461.0,6.0,95.0,Front,2,1287.0,No,Cloth,1.0,efficient,4.0,81.0,3.7,Standard,Standard,Safety Premium Package
Renault Megane,Netherlands,2945.0,Station wagon,Used,Yes,195777.0,Automatic,Benzine,Dealer,1998.0,6.0,201.0,Front,6,1280.0,Yes,Cloth,2.0,efficient,17.0,99.0,8.4,Standard,Standard,Safety Premium Package
Renault Clio,Netherlands,10945.0,Station wagon,Used,No,96146.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,1,1063.0,Yes,Cloth,1.0,efficient,4.0,66.0,4.6,Standard,Plus,Safety Premium Package
Renault Megane,France,13990.0,Station wagon,Used,No,88010.0,Manual,Benzine,Dealer,1330.0,6.0,120.0,Front,2,1287.0,No,Cloth,1.0,efficient,4.0,81.0,5.4,Standard,Standard,Safety Premium Package
Renault Megane,Italy,14400.0,Station wagon,Used,No,106567.0,Manual,Diesel,Dealer,1461.0,6.0,90.0,Front,4,1325.0,No,Cloth,1.0,efficient,5.0,81.0,3.7,Standard,Plus,Safety Premium Package
Renault Megane,Germany,18750.0,Station wagon,Used,Yes,38544.0,Automatic,Benzine,Dealer,1332.0,7.0,125.0,Front,8,1390.0,Yes,Cloth,2.0,efficient,3.0,103.0,5.5,Premium,Plus,Safety Premium Package
Renault Megane,Netherlands,17190.0,Station wagon,Used,Yes,108194.0,Automatic,Diesel,Dealer,1461.0,6.0,95.0,Front,4,1295.0,Yes,Part/Full Leather,1.0,efficient,4.0,81.0,3.7,Premium,Plus,Safety Premium Package
Renault Megane,France,15989.0,Station wagon,Used,No,87654.0,Manual,Benzine,Dealer,1332.0,6.0,120.0,Front,3,1287.0,No,Part/Full Leather,2.0,unefficient,3.0,81.0,5.4,Standard,Standard,Safety Premium Package
Renault Clio,Italy,14528.0,Station wagon,Used,Yes,53000.0,Manual,Benzine,Dealer,898.0,5.0,105.0,Front,1,1063.0,No,Cloth,2.0,efficient,3.0,66.0,5.0,Standard,Standard,Safety Premium Plus Package
Renault Megane,Netherlands,16495.0,Station wagon,Used,No,45791.0,Manual,Benzine,Dealer,1197.0,6.0,124.0,Front,4,1290.0,Yes,Part/Full Leather,1.0,efficient,5.0,97.0,5.5,Premium,Standard,Safety Premium Package
Renault Megane,Netherlands,16425.0,Station wagon,Used,No,82840.0,Manual,Benzine,Dealer,1197.0,6.0,120.0,Front,2,1266.0,No,Part/Full Leather,1.0,efficient,4.0,74.0,5.4,Standard,Plus,Safety Premium Package
Renault Clio,Netherlands,4950.0,Station wagon,Used,No,115022.0,Manual,Benzine,Dealer,1149.0,5.0,129.0,Front,2,1095.0,Yes,Cloth,2.0,efficient,12.0,74.0,5.5,Standard,Standard,Safety Standard Package
Renault Megane,France,13490.0,Station wagon,Used,No,78693.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,2,1312.0,No,Part/Full Leather,1.0,efficient,5.0,81.0,3.7,Premium,Standard,Safety Standard Package
Renault Megane,France,12499.0,Station wagon,Used,No,104086.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,3,1287.0,No,Cloth,1.0,efficient,5.0,81.0,3.7,Standard,Standard,Safety Premium Package
Renault Megane,Germany,10990.0,Station wagon,Used,No,65000.0,Manual,Diesel,Dealer,1461.0,6.0,93.0,Front,5,1383.0,Yes,Cloth,1.0,efficient,8.0,81.0,3.5,Standard,Standard,Safety Premium Package
Renault Clio,Italy,14528.0,Station wagon,Used,Yes,53000.0,Manual,Benzine,Dealer,898.0,5.0,105.0,Front,1,1063.0,No,Cloth,2.0,efficient,3.0,66.0,5.0,Standard,Standard,Safety Premium Plus Package
Renault Clio,Netherlands,11750.0,Station wagon,Used,Yes,101737.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,3,1063.0,Yes,Part/Full Leather,2.0,unefficient,5.0,66.0,4.6,Premium,Plus,Safety Premium Package
Renault Megane,France,32490.0,Station wagon,Used,No,10.0,Automatic,Benzine,Dealer,1598.0,6.0,120.0,Front,5,1287.0,No,Cloth,1.0,efficient,1.0,81.0,5.4,Standard,Plus,Safety Premium Package
Renault Clio,Netherlands,9351.0,Station wagon,Used,Yes,97847.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,1,1030.0,Yes,Cloth,3.0,efficient,7.0,66.0,4.5,Standard,Standard,Safety Premium Package
Renault Megane,Italy,19900.0,Station wagon,Used,Yes,54327.0,Automatic,Diesel,Dealer,1461.0,6.0,102.0,Front,6,1315.0,Yes,Cloth,2.0,unefficient,3.0,85.0,3.9,Standard,Plus,Safety Premium Package
Renault Clio,Netherlands,10945.0,Station wagon,Used,No,111479.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,2,1063.0,No,Cloth,2.0,unefficient,5.0,66.0,4.6,Standard,Plus,Safety Premium Package
Renault Clio,Netherlands,14150.0,Station wagon,Used,Yes,54610.0,Automatic,Benzine,Dealer,1197.0,6.0,120.0,Front,4,1170.0,Yes,Cloth,2.0,unefficient,5.0,88.0,5.4,Standard,Standard,Safety Premium Package
Renault Clio,Netherlands,8950.0,Station wagon,Used,Yes,147629.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,2,1030.0,No,Cloth,3.0,efficient,7.0,66.0,4.5,Standard,Standard,Safety Premium Package
Renault Megane,France,12790.0,Station wagon,Used,No,78148.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,2,1287.0,No,Cloth,2.0,unefficient,3.0,81.0,3.7,Standard,Standard,Safety Premium Package
Renault Megane,Netherlands,16990.0,Station wagon,Used,Yes,87683.0,Manual,Benzine,Dealer,1197.0,6.0,120.0,Front,5,1266.0,No,Cloth,1.0,efficient,4.0,74.0,5.4,Standard,Plus,Safety Premium Package
Renault Clio,Italy,14528.0,Station wagon,Used,Yes,53000.0,Manual,Benzine,Dealer,898.0,5.0,105.0,Front,1,1063.0,No,Cloth,2.0,efficient,3.0,66.0,5.0,Standard,Standard,Safety Premium Plus Package
Renault Megane,France,19890.0,Station wagon,Used,No,27640.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,2,1287.0,No,Cloth,1.0,unefficient,2.0,81.0,3.7,Standard,Plus,Safety Premium Package
Renault Clio,Spain,9900.0,Station wagon,Used,No,90891.0,Manual,Benzine,Dealer,898.0,5.0,121.5,Front,3,1055.0,No,Cloth,3.0,efficient,7.0,66.0,4.5,Standard,Standard,Safety Premium Package
Renault Clio,Netherlands,12850.0,Station wagon,Used,Yes,76327.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,2,1063.0,Yes,Cloth,2.0,efficient,4.0,66.0,4.6,Premium,Plus,Safety Premium Package
Renault Megane,Netherlands,7950.0,Station wagon,Used,No,132550.0,Manual,Benzine,Dealer,1598.0,6.0,159.0,Front,2,1190.0,Yes,Cloth,3.0,unefficient,10.0,82.0,6.9,Standard,Standard,Safety Premium Package
Renault Clio,Germany,13350.0,Station wagon,Used,No,27700.0,Manual,Benzine,Dealer,898.0,5.0,134.0,Front,4,1198.0,No,Cloth,1.0,efficient,3.0,66.0,5.1,Standard,Plus,Safety Premium Package
Renault Megane,Netherlands,32250.0,Station wagon,Used,No,14105.0,Automatic,Benzine,Dealer,1598.0,7.0,29.0,Front,4,1578.0,Yes,Cloth,2.0,efficient,1.0,117.0,1.3,Premium,Plus,Safety Premium Package
Renault Megane,France,17990.0,Station wagon,Used,Yes,17081.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,2,1287.0,No,Cloth,2.0,efficient,5.0,82.0,3.7,Standard,Standard,Safety Premium Package
Renault Megane,France,15590.0,Station wagon,Used,No,97101.0,Automatic,Diesel,Dealer,1461.0,6.0,95.0,Front,4,1287.0,No,Cloth,2.0,efficient,4.0,81.0,3.7,Standard,Plus,Safety Premium Package
Renault Megane,Netherlands,23900.0,Station wagon,Used,Yes,31212.0,Automatic,Benzine,Dealer,1330.0,7.0,0.0,Front,4,1333.0,Yes,Part/Full Leather,1.0,unefficient,3.0,121.0,5.6,Premium,Plus,Safety Premium Package
Renault Clio,Netherlands,12950.0,Station wagon,Used,Yes,76583.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,3,1063.0,No,Cloth,2.0,efficient,4.0,66.0,4.6,Premium,Plus,Safety Premium Package
Renault Megane,France,13490.0,Station wagon,Used,Yes,110338.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,2,1287.0,No,Part/Full Leather,1.0,unefficient,3.0,85.0,3.9,Standard,Plus,Safety Premium Package
Renault Clio,France,12990.0,Station wagon,Used,No,82819.0,Manual,Diesel,Dealer,1461.0,5.0,85.0,Front,2,1063.0,No,Cloth,1.0,efficient,3.0,66.0,3.3,Premium,Standard,Safety Premium Package
Renault Clio,Netherlands,10445.0,Station wagon,Used,No,123839.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,2,1063.0,Yes,Cloth,1.0,unefficient,5.0,66.0,4.6,Premium,Plus,Safety Premium Package
Renault Megane,France,13990.0,Station wagon,Used,No,87751.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,2,1287.0,No,Part/Full Leather,2.0,efficient,4.0,81.0,3.7,Standard,Standard,Safety Premium Package
Renault Clio,Italy,13793.0,Station wagon,Used,Yes,31380.0,Manual,Benzine,Dealer,1149.0,5.0,127.0,Front,4,1141.0,No,Cloth,1.0,efficient,3.0,54.0,5.6,Premium,Standard,Safety Premium Package
Renault Clio,Italy,10900.0,Station wagon,Used,Yes,60834.0,Manual,Benzine,Dealer,1149.0,5.0,127.0,Front,1,1063.0,No,Cloth,1.0,unefficient,5.0,54.0,5.6,Standard,Standard,Safety Premium Package
Renault Clio,Netherlands,7885.0,Station wagon,Used,No,126573.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,1,1030.0,Yes,Cloth,1.0,efficient,9.0,66.0,4.5,Standard,Standard,Safety Premium Package
Renault Clio,Italy,12597.0,Station wagon,Used,Yes,31380.0,Manual,Benzine,Dealer,898.0,5.0,127.0,Front,4,1063.0,No,Cloth,1.0,efficient,3.0,54.0,5.7,Standard,Standard,Safety Premium Package
Renault Megane,France,20700.0,Station wagon,Used,No,14629.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,2,1287.0,No,Part/Full Leather,2.0,efficient,1.0,81.0,3.7,Premium,Plus,Safety Premium Package
Renault Clio,Netherlands,10990.0,Station wagon,Used,Yes,106138.0,Manual,Benzine,Dealer,898.0,5.0,104.0,Front,2,1063.0,No,Cloth,1.0,unefficient,5.0,66.0,5.0,Premium,Plus,Safety Premium Package
Renault Megane,France,18999.0,Station wagon,Used,Yes,45854.0,Manual,Benzine,Dealer,1198.0,6.0,119.0,Front,2,1287.0,No,Part/Full Leather,2.0,efficient,4.0,99.0,5.4,Standard,Plus,Safety Premium Package
Renault Clio,Germany,12590.0,Station wagon,Used,Yes,45288.0,Manual,Diesel,Dealer,1461.0,5.0,87.0,Front,6,1260.0,Yes,Cloth,1.0,efficient,4.0,55.0,3.3,Premium,Standard,Safety Premium Package
Renault Megane,France,19490.0,Station wagon,Used,No,59876.0,Manual,Diesel,Dealer,1461.0,6.0,95.0,Front,2,1287.0,No,Part/Full Leather,1.0,unefficient,2.0,81.0,3.7,Standard,Plus,Safety Premium Package
Renault Megane,Germany,35880.0,Sedan,Used,No,19987.0,Automatic,Benzine,Dealer,1798.0,6.0,176.0,Front,15,1518.0,Yes,Cloth,1.0,unefficient,3.0,221.0,7.7,Premium,Plus,Safety Premium Package
Renault Megane,Belgium,35995.0,Sedan,Used,No,32307.0,Automatic,Benzine,Dealer,1798.0,6.0,171.0,Front,12,1535.0,Yes,Part/Full Leather,1.0,efficient,1.0,205.0,7.5,Standard,Plus,Safety Premium Package
Renault Megane,Germany,28280.0,Sedan,Used,No,20000.0,Manual,Benzine,Dealer,1798.0,6.0,181.0,Front,8,1512.0,No,Part/Full Leather,1.0,unefficient,3.0,205.0,8.0,Premium,Plus,Safety Premium Package
Renault Megane,Spain,21900.0,Sedan,Used,Yes,6960.0,Automatic,Benzine,Dealer,1461.0,6.0,127.0,Front,1,1315.0,No,Part/Full Leather,1.0,efficient,0.0,118.0,5.65,Standard,Standard,Safety Standard Package
Renault Megane,Spain,9500.0,Sedan,Used,Yes,224000.0,Manual,Diesel,Dealer,1500.0,6.0,102.0,Front,1,1315.0,No,Part/Full Leather,1.0,unefficient,3.0,70.0,3.9,Standard,Standard,Safety Standard Package
Renault Megane,Germany,16790.0,Sedan,Used,No,73500.0,Automatic,Benzine,Dealer,1461.0,6.0,127.0,Front,7,1315.0,No,Cloth,1.0,efficient,6.0,151.0,5.65,Standard,Plus,Safety Premium Package
Renault Megane,Spain,12490.0,Sedan,Used,Yes,179600.0,Manual,Diesel,Dealer,1461.0,6.0,102.0,Front,1,1315.0,No,Cloth,1.0,efficient,4.0,81.0,3.9,Standard,Standard,Safety Standard Package
Renault Megane,Spain,28208.0,Sedan,Used,Yes,56160.0,Automatic,Benzine,Dealer,1800.0,6.0,127.0,Front,1,1315.0,No,Cloth,1.0,efficient,4.0,205.0,5.65,Standard,Standard,Safety Standard Package
Renault Megane,Germany,33690.0,Sedan,Used,No,15000.0,Manual,Benzine,Dealer,1798.0,6.0,185.0,Front,16,1494.0,Yes,Part/Full Leather,2.0,unefficient,3.0,221.0,8.0,Premium,Plus,Safety Premium Package
Renault Clio,Spain,20400.0,Sedan,Used,Yes,45986.0,Automatic,Benzine,Dealer,1618.0,6.0,119.0,Front,1,1157.0,No,Part/Full Leather,1.0,unefficient,6.0,162.0,5.9,Standard,Standard,Safety Premium Package
Renault Megane,Belgium,26995.0,Sedan,Used,Yes,73932.0,Manual,Benzine,Dealer,1798.0,7.0,161.0,Front,10,1514.0,No,Part/Full Leather,1.0,efficient,4.0,205.0,7.2,Premium,Plus,Safety Premium Package
Renault Megane,Germany,37449.0,Sedan,Used,Yes,18874.0,Manual,Benzine,Dealer,1798.0,6.0,183.0,Front,8,1494.0,Yes,Part/Full Leather,1.0,unefficient,3.0,221.0,8.0,Premium,Plus,Safety Premium Package
Renault Megane,Germany,31900.0,Sedan,Used,No,14589.0,Manual,Benzine,Dealer,1798.0,6.0,0.0,Front,6,1315.0,Yes,Cloth,1.0,unefficient,2.0,205.0,8.0,Standard,Plus,Safety Premium Package
Renault Clio,Spain,12495.0,Sedan,Used,No,89117.0,Manual,Diesel,Dealer,1500.0,5.0,90.0,Front,1,1157.0,No,Part/Full Leather,1.0,efficient,4.0,55.0,3.3,Standard,Standard,Safety Premium Package
Renault Megane,Belgium,18750.0,Sedan,Used,Yes,25.0,Manual,Benzine,Dealer,1333.0,6.0,122.0,Front,4,1289.0,No,Cloth,1.0,efficient,1.0,103.0,5.4,Premium,Plus,Safety Premium Package
Renault Megane,Germany,18660.0,Sedan,Used,No,71013.0,Automatic,Benzine,Dealer,1618.0,7.0,138.0,Front,7,1467.0,Yes,Cloth,2.0,efficient,6.0,151.0,6.0,Premium,Plus,Safety Premium Package
Renault Megane,Germany,42990.0,Sedan,Demonstration,No,9900.0,Automatic,Benzine,Dealer,1798.0,6.0,189.0,Front,5,1522.0,No,Part/Full Leather,1.0,unefficient,0.0,221.0,8.3,Premium,Plus,Safety Premium Package
Renault Megane,Belgium,16450.0,Sedan,Used,Yes,57483.0,Manual,Diesel,Dealer,1332.0,6.0,122.0,Front,6,1428.0,No,Cloth,1.0,unefficient,3.0,85.0,5.2,Standard,Plus,Safety Premium Package
Renault Megane,Spain,35650.0,Sedan,Used,Yes,31443.0,Automatic,Benzine,Dealer,1461.0,6.0,127.0,Front,1,1315.0,No,Cloth,1.0,unefficient,2.0,221.0,5.65,Standard,Standard,Safety Standard Package
Renault Clio,Germany,19210.0,Sedan,Employee's car,No,11377.0,Manual,Liquid/Natural Gas,Dealer,999.0,5.0,106.0,Front,8,1157.0,Yes,Part/Full Leather,1.0,efficient,1.0,74.0,6.7,Premium,Plus,Safety Premium Package
Renault Clio,Germany,17680.0,Sedan,Employee's car,No,19403.0,Manual,Liquid/Natural Gas,Dealer,999.0,5.0,106.0,Front,7,1157.0,Yes,Part/Full Leather,1.0,efficient,1.0,74.0,6.7,Premium,Plus,Safety Premium Package
Renault Megane,Spain,10190.0,Sedan,Used,Yes,170302.0,Manual,Diesel,Dealer,1461.0,6.0,102.0,Front,1,1315.0,No,Cloth,1.0,efficient,4.0,66.0,3.7,Standard,Standard,Safety Standard Package
Renault Clio,Spain,12990.0,Sedan,Used,Yes,51319.0,Manual,Benzine,Dealer,999.0,5.0,119.0,Front,1,1157.0,No,Part/Full Leather,1.0,efficient,3.0,74.0,4.0,Standard,Standard,Safety Premium Package
Renault Megane,Spain,15190.0,Sedan,Used,Yes,88836.0,Manual,Diesel,Dealer,1461.0,6.0,102.0,Front,2,1315.0,No,Cloth,1.0,efficient,6.0,81.0,3.7,Standard,Standard,Safety Standard Package
Renault Clio,Spain,12990.0,Sedan,Used,Yes,51319.0,Manual,Benzine,Dealer,999.0,5.0,119.0,Front,1,1157.0,No,Part/Full Leather,1.0,efficient,3.0,74.0,4.0,Standard,Standard,Safety Premium Package
Renault Megane,Germany,12950.0,Sedan,Used,No,75500.0,Manual,Benzine,Dealer,1332.0,6.0,118.0,Front,1,1280.0,No,Cloth,1.0,efficient,4.0,85.0,5.3,Standard,Standard,Safety Premium Package
Renault Megane,Germany,11950.0,Sedan,Used,No,96000.0,Manual,Benzine,Dealer,1197.0,6.0,120.0,Front,8,1315.0,Yes,Cloth,1.0,efficient,5.0,74.0,5.4,Premium,Standard,Safety Premium Package
Renault Megane,Spain,14490.0,Sedan,Used,Yes,50054.0,Manual,Benzine,Dealer,1198.0,6.0,127.0,Front,1,1315.0,No,Cloth,1.0,efficient,6.0,96.0,5.3,Standard,Standard,Safety Standard Package
Renault Clio,Belgium,19500.0,Sedan,Used,Yes,113.0,Manual,Benzine,Dealer,999.0,6.0,118.0,Front,3,1157.0,No,Cloth,1.0,efficient,1.0,67.0,4.9,Standard,Plus,Safety Premium Package
Renault Megane,Germany,29444.0,Sedan,Demonstration,No,3990.0,Automatic,Benzine,Dealer,1598.0,1.0,27.0,Front,7,1605.0,Yes,Part/Full Leather,1.0,efficient,1.0,118.0,1.2,Premium,Plus,Safety Premium Package
Renault Clio,Germany,19470.0,Sedan,Employee's car,No,7465.0,Manual,Liquid/Natural Gas,Dealer,999.0,5.0,106.0,Front,7,1157.0,Yes,Part/Full Leather,1.0,efficient,1.0,74.0,6.7,Premium,Plus,Safety Premium Package
Renault Megane,Belgium,22900.0,Sedan,Used,Yes,9067.0,Manual,Benzine,Dealer,1333.0,6.0,122.0,Front,1,1289.0,No,Part/Full Leather,1.0,efficient,1.0,103.0,5.4,Standard,Plus,Safety Premium Package
Renault Megane,Germany,15930.0,Sedan,Used,Yes,38250.0,Manual,Diesel,Dealer,1598.0,6.0,104.0,Front,7,1393.0,Yes,Cloth,2.0,efficient,6.0,96.0,4.0,Standard,Plus,Safety Premium Package
Renault Clio,Spain,12990.0,Sedan,Used,Yes,51319.0,Manual,Benzine,Dealer,999.0,5.0,119.0,Front,1,1157.0,No,Part/Full Leather,1.0,efficient,3.0,74.0,4.0,Standard,Standard,Safety Premium Package
Renault Megane,Spain,18190.0,Sedan,Used,Yes,50792.0,Automatic,Diesel,Dealer,1461.0,6.0,102.0,Front,1,1315.0,No,Cloth,1.0,unefficient,3.0,85.0,4.1,Standard,Standard,Safety Standard Package
Renault Megane,Germany,19990.0,Sedan,Used,No,15493.0,Manual,Benzine,Dealer,1332.0,6.0,0.0,Front,10,1315.0,Yes,Part/Full Leather,1.0,unefficient,3.0,103.0,5.7,Standard,Plus,Safety Premium Package
Renault Megane,Spain,16900.0,Sedan,Used,Yes,25828.0,Manual,Benzine,Dealer,1461.0,6.0,127.0,Front,1,1315.0,No,Part/Full Leather,1.0,efficient,1.0,103.0,5.65,Standard,Standard,Safety Standard Package
Renault Clio,Germany,17750.0,Sedan,Employee's car,No,19035.0,Manual,Liquid/Natural Gas,Dealer,999.0,5.0,106.0,Front,5,1157.0,Yes,Part/Full Leather,1.0,efficient,1.0,74.0,6.7,Premium,Plus,Safety Premium Package
